H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0883150100708007,0.25244140625,0.1641263961791992,0.1028597354888916,0.2669861316680908,0.1212472915649414,0.0642018318176269,0.0711963176727294,0.0069944858551025,0.0903656482696533,0.1902773380279541,0.0999116897583007,0.098536729812622,0.3922979831695556,0.2937612533569336,0.2094678878784179,0.3467292785644531,0.1372613906860351,0.1135294437408447,0.1240813732147216,0.0105519294738769,0.1101391315460205,0.1168015003204345,0.006662368774414,0.1124548912048339,0.1831748485565185,0.0707199573516845,0.0866842269897461,0.3187015056610107,0.2320172786712646,0.1193201541900634
0.1009323596954345,0.2351784706115722,0.1342461109161377,0.1072907447814941,0.1103150844573974,0.0030243396759033,0.0723941326141357,0.0827014446258544,0.0103073120117187,0.0835902690887451,0.2046129703521728,0.1210227012634277,0.0925841331481933,0.3040874004364013,0.211503267288208,0.1952953338623047,0.2861583232879638,0.0908629894256591,0.1001381874084472,0.1109325885772705,0.0107944011688232,0.1060831546783447,0.1373682022094726,0.0312850475311279,0.0849337577819824,0.1087889671325683,0.0238552093505859,0.1250808238983154,0.1885750293731689,0.0634942054748535,0.1014108657836914
0.0959644317626953,0.2374401092529297,0.1414756774902343,0.1138200759887695,0.2462339401245117,0.1324138641357422,0.1003949642181396,0.1914482116699218,0.0910532474517822,0.0806653499603271,0.2214548587799072,0.14078950881958,0.1123924255371093,0.3686814308166504,0.256289005279541,0.2003588676452636,0.3944528102874756,0.1940939426422119,0.0968780517578125,0.2909719944000244,0.1066992282867431,0.0888748168945312,0.142432689666748,0.0535578727722168,0.1004805564880371,0.1094892024993896,0.0090086460113525,0.1133716106414794,0.2861349582672119,0.1727633476257324,0.1029858589172363
0.0734503269195556,0.217686653137207,0.1442363262176513,0.0902934074401855,0.1181201934814453,0.0278267860412597,0.0880227088928222,0.1161625385284423,0.0281398296356201,0.0686392784118652,0.2783036231994629,0.2096643447875976,0.0707588195800781,0.3284428119659424,0.2576839923858642,0.2018020153045654,0.3051652908325195,0.1033632755279541,0.0955393314361572,0.1989026069641113,0.1225500106811523,0.1118083000183105,0.1588573455810547,0.0470490455627441,0.0980887413024902,0.1451377868652343,0.1107227802276611,0.0836753845214843,0.2593827247619629,0.1757073402404785,0.1087114810943603
0.0943086147308349,0.2903270721435547,0.1960184574127197,0.0949645042419433,0.1104867458343505,0.0155222415924072,0.0579886436462402,0.0693345069885253,0.0113458633422851,0.0963037014007568,0.4439301490783691,0.3476264476776123,0.1002852916717529,0.3534340858459472,0.2531487941741943,0.1872367858886718,0.2185261249542236,0.0312893390655517,0.1198427677154541,0.1359753608703613,0.0161325931549072,0.1006824970245361,0.1166203022003173,0.0159378051757812,0.0969855785369873,0.1176118850708007,0.0206263065338134,0.0891790390014648,0.2958865165710449,0.20670747756958,0.0937750339508056
0.0870909690856933,0.1860487461090088,0.0989577770233154,0.0977134704589843,0.1067242622375488,0.0090107917785644,0.0708289146423339,0.1286964416503906,0.0578675270080566,0.0726487636566162,0.17289400100708,0.1002452373504638,0.087156057357788,0.5637819766998291,0.476625919342041,0.2009172439575195,0.2900331020355224,0.0891158580780029,0.087623119354248,0.1767389774322509,0.1343162059783935,0.0962369441986084,0.1342792510986328,0.0380423069000244,0.0882556438446044,0.0995502471923828,0.0112946033477783,0.0777215957641601,0.1736161708831787,0.0958945751190185,0.0650777816772461
0.1004717350006103,0.2354602813720703,0.1349885463714599,0.1033029556274414,0.1104609966278076,0.0071580410003662,0.0811743736267089,0.0886335372924804,0.0074591636657714,0.0924923419952392,0.211942434310913,0.1194500923156738,0.0893857479095459,0.3274123668670654,0.2380266189575195,0.2104737758636474,0.2536971569061279,0.0432233810424804,0.1156754493713378,0.1247696876525878,0.00909423828125,0.1129584312438964,0.1308736801147461,0.0179152488708496,0.1052963733673095,0.134493350982666,0.0291969776153564,0.0807318687438964,0.2354133129119873,0.1546814441680908,0.0810844898223877
0.0955312252044677,0.1498980522155761,0.0543668270111084,0.1099348068237304,0.1204786300659179,0.0105438232421875,0.0804731845855712,0.0914819240570068,0.0110087394714355,0.0786423683166503,0.1823847293853759,0.1037423610687255,0.0787703990936279,0.3021450042724609,0.223374605178833,0.1619119644165039,0.2206919193267822,0.0587799549102783,0.1024210453033447,0.161201000213623,0.1164178848266601,0.1138887405395507,0.1316487789154052,0.0177600383758544,0.0956239700317382,0.106837511062622,0.0112135410308837,0.0942385196685791,0.1773402690887451,0.083101749420166,0.1120285987854003
0.0942347049713134,0.1764805316925048,0.0822458267211914,0.104311466217041,0.114389419555664,0.010077953338623,0.0846219062805175,0.1152100563049316,0.030588150024414,0.0804386138916015,0.2556605339050293,0.1752219200134277,0.0855262279510498,0.2714216709136963,0.1858954429626464,0.1851906776428222,0.2085499763488769,0.0233592987060546,0.1269259452819824,0.1536135673522949,0.0266876220703125,0.0779030323028564,0.0940029621124267,0.0160999298095703,0.0953705310821533,0.2273859977722168,0.1320154666900634,0.0950765609741211,0.2469050884246826,0.1518285274505615,0.1099870204925537
0.0949423313140869,0.2320516109466552,0.1371092796325683,0.0860993862152099,0.2232086658477783,0.131951093673706,0.0816662311553955,0.0922574996948242,0.0105912685394287,0.0847389698028564,0.1567685604095459,0.0720295906066894,0.1033961772918701,0.3664569854736328,0.2630608081817627,0.2180850505828857,0.2489192485809326,0.0308341979980468,0.118363618850708,0.1501102447509765,0.0317466259002685,0.1137580871582031,0.1450433731079101,0.031285285949707,0.1068570613861084,0.1894347667694091,0.0825777053833007,0.0817124843597412,0.1763973236083984,0.0946848392486572,0.0847513675689697
0.0993950366973877,0.2961683273315429,0.1967732906341552,0.0927362442016601,0.1056098937988281,0.0128736495971679,0.0523748397827148,0.1024558544158935,0.0500810146331787,0.0853817462921142,0.212292194366455,0.1269104480743408,0.0840756893157959,0.3430676460266113,0.2589919567108154,0.1945071220397949,0.2741808891296386,0.0796737670898437,0.1085340976715087,0.1882078647613525,0.1235284805297851,0.1311526298522949,0.1391825675964355,0.0080299377441406,0.1098313331604003,0.1218950748443603,0.0120637416839599,0.1193888187408447,0.1948070526123047,0.0754182338714599,0.1035239696502685
0.1045036315917968,0.1728968620300293,0.0683932304382324,0.0905232429504394,0.1087458133697509,0.0182225704193115,0.0914843082427978,0.0990252494812011,0.0075409412384033,0.0707404613494873,0.2184176445007324,0.1476771831512451,0.077808141708374,0.3354487419128418,0.2576406002044678,0.1879048347473144,0.2529046535491943,0.0649998188018798,0.1070666313171386,0.1382608413696289,0.0311942100524902,0.0853419303894043,0.1014518737792968,0.0161099433898925,0.1223773956298828,0.1375372409820556,0.0151598453521728,0.1078519821166992,0.1521093845367431,0.0442574024200439,0.1329085826873779
0.1201632022857666,0.2364280223846435,0.1162648200988769,0.0995161533355712,0.0995161533355712,0.0,0.0953302383422851,0.0953302383422851,0.0,0.0744256973266601,0.1850979328155517,0.1106722354888916,0.0976743698120117,0.2976443767547607,0.199970006942749,0.1866092681884765,0.2178809642791748,0.0312716960906982,0.1157360076904296,0.1157360076904296,0.0,0.1276581287384033,0.1432931423187255,0.0156350135803222,0.1052885055541992,0.1218178272247314,0.0165293216705322,0.1315436363220214,0.2092423439025879,0.0776987075805664,0.1052579879760742
0.0910096168518066,0.1550564765930175,0.0640468597412109,0.104285717010498,0.1440410614013672,0.0397553443908691,0.0846185684204101,0.096879243850708,0.0122606754302978,0.090261697769165,0.206334114074707,0.1160724163055419,0.1004161834716796,0.3513662815093994,0.2509500980377197,0.1867866516113281,0.2290656566619873,0.0422790050506591,0.108006477355957,0.1170623302459716,0.0090558528900146,0.1002283096313476,0.1184151172637939,0.0181868076324462,0.1031615734100341,0.141730785369873,0.0385692119598388,0.0754909515380859,0.1587693691253662,0.0832784175872802,0.0858294963836669
0.137399673461914,0.2490086555480957,0.1116089820861816,0.1020770072937011,0.2136859893798828,0.1020770072937011,0.0857894420623779,0.1008176803588867,0.0150282382965087,0.1114554405212402,0.4608457088470459,0.3493902683258056,0.1089928150177002,0.3236958980560303,0.21470308303833,0.1803553104400634,0.1959795951843261,0.0156242847442626,0.1272780895233154,0.1429049968719482,0.0156269073486328,0.0864279270172119,0.1020548343658447,0.105942964553833,0.1261422634124755,0.1579186916351318,0.0317764282226562,0.0868799686431884,0.1656372547149658,0.0787572860717773,0.0865778923034668
0.1015524864196777,0.6550824642181396,0.5535299777984619,0.0609610080718994,0.6144909858703613,0.0759739875793457,0.1018056869506836,0.10880708694458,0.0070013999938964,0.0795514583587646,0.8035547733306885,0.7240033149719238,0.0857441425323486,0.2481510639190673,0.1624069213867187,0.1559119224548339,0.1719496250152588,0.0160377025604248,0.1317918300628662,0.1474153995513916,0.0156235694885253,0.0634117126464843,0.0790352821350097,0.0805819034576416,0.1251783370971679,0.1488862037658691,0.0237078666687011,0.0806844234466552,0.1396863460540771,0.0590019226074218,0.106292724609375
0.0890991687774658,0.1660819053649902,0.0769827365875244,0.0910894870758056,0.1067149639129638,0.0156254768371582,0.0908119678497314,0.1095173358917236,0.0187053680419921,0.0838000774383544,0.322505235671997,0.2387051582336425,0.1080646514892578,0.3181812763214111,0.2101166248321533,0.1949503421783447,0.2092034816741943,0.0142531394958496,0.1293411254882812,0.1384530067443847,0.0091118812561035,0.0946474075317382,0.0990676879882812,0.0044202804565429,0.1213579177856445,0.1313593387603759,0.0100014209747314,0.0884227752685546,0.2034347057342529,0.1150119304656982,0.0885744094848632
0.1082048416137695,0.2357573509216308,0.1275525093078613,0.1124820709228515,0.1145071983337402,0.0020251274108886,0.08347749710083,0.0856060981750488,0.0021286010742187,0.09055757522583,0.2200534343719482,0.1294958591461181,0.0831177234649658,0.3086287975311279,0.2255110740661621,0.1880910396575927,0.2479867935180664,0.0598957538604736,0.1214444637298584,0.1214444637298584,0.0,0.0902519226074218,0.097801923751831,0.0075500011444091,0.114344835281372,0.1308691501617431,0.016524314880371,0.0910961627960205,0.1536381244659423,0.0625419616699218,0.1150488853454589
0.09354829788208,0.2448599338531494,0.1513116359710693,0.1176133155822753,0.133624792098999,0.0160114765167236,0.0746753215789794,0.0820367336273193,0.0073614120483398,0.1022377014160156,0.2300972938537597,0.1278595924377441,0.0926673412322998,0.3633477687835693,0.2706804275512695,0.1811592578887939,0.2175204753875732,0.0363612174987793,0.1420528888702392,0.1450791358947754,0.0030262470245361,0.1068642139434814,0.1379613876342773,0.0310971736907959,0.1045684814453125,0.1055693626403808,0.0010008811950683,0.0935771465301513,0.1797132492065429,0.0861361026763916,0.1038105487823486
0.0911791324615478,0.1715531349182129,0.080374002456665,0.1042392253875732,0.1365456581115722,0.032306432723999,0.0820465087890625,0.0973207950592041,0.0152742862701416,0.0832440853118896,0.1914339065551757,0.1081898212432861,0.0771663188934326,0.3207378387451172,0.2435715198516845,0.1980354785919189,0.2400350570678711,0.0419995784759521,0.0908291339874267,0.1228573322296142,0.0320281982421875,0.086090087890625,0.1181182861328125,0.1045737266540527,0.0898942947387695,0.1498599052429199,0.0599656105041503,0.0859875679016113,0.1283407211303711,0.0423531532287597,0.1015691757202148
0.0839672088623046,0.3960456848144531,0.3120784759521484,0.0856873989105224,0.0856873989105224,0.0,0.1035091876983642,0.1121985912322998,0.0086894035339355,0.0830123424530029,0.6368036270141602,0.5537912845611572,0.0849056243896484,0.371861457824707,0.2869558334350586,0.1813297271728515,0.1969561576843261,0.0156264305114746,0.1385145187377929,0.1541450023651123,0.0156304836273193,0.0954344272613525,0.1273825168609619,0.0319480895996093,0.0880939960479736,0.121129035949707,0.0330350399017334,0.0818128585815429,0.1443445682525634,0.0625317096710205,0.1072897911071777
0.1188917160034179,0.1777527332305908,0.0588610172271728,0.1131386756896972,0.1221516132354736,0.0090129375457763,0.0758452415466308,0.0798468589782714,0.0040016174316406,0.1161916255950927,0.5572812557220459,0.4410896301269531,0.119218111038208,0.3630290031433105,0.2438108921051025,0.1715006828308105,0.2673630714416504,0.0958623886108398,0.1528515815734863,0.1712932586669922,0.0184416770935058,0.0982940196990966,0.1516835689544677,0.053389549255371,0.1145658493041992,0.1878879070281982,0.073322057723999,0.0906329154968261,0.2397758960723877,0.1491429805755615,0.1006853580474853
0.1265649795532226,0.2622785568237304,0.1357135772705078,0.107189655303955,0.1171798706054687,0.0099902153015136,0.0894043445587158,0.1188676357269287,0.0294632911682128,0.0789675712585449,0.4037504196166992,0.3247828483581543,0.0779848098754882,0.3327920436859131,0.2548072338104248,0.1936018466949463,0.2026679515838623,0.009066104888916,0.1122708320617675,0.1395530700683593,0.0272822380065917,0.0842459201812744,0.0932648181915283,0.0090188980102539,0.1131229400634765,0.1470496654510498,0.0339267253875732,0.0749013423919677,0.1425728797912597,0.0676715373992919,0.1018154621124267
0.0998063087463378,0.204054594039917,0.1042482852935791,0.1155092716217041,0.1303038597106933,0.0147945880889892,0.0561907291412353,0.0762426853179931,0.0200519561767578,0.1033246517181396,0.3405690193176269,0.2372443675994873,0.0815315246582031,0.3087968826293945,0.2272653579711914,0.2208080291748047,0.2478044033050537,0.026996374130249,0.0938725471496582,0.1201252937316894,0.0262527465820312,0.1245970726013183,0.1272227764129638,0.0026257038116455,0.0967741012573242,0.1250438690185547,0.0282697677612304,0.0788164138793945,0.1436285972595214,0.0648121833801269,0.0954434871673584
0.1169326305389404,0.1668474674224853,0.0499148368835449,0.0994126796722412,0.1160118579864502,0.0165991783142089,0.0961294174194336,0.0991561412811279,0.0030267238616943,0.0687155723571777,0.2218656539916992,0.1531500816345214,0.0751395225524902,0.2932240962982178,0.2180845737457275,0.2111868858337402,0.2637064456939697,0.0525195598602294,0.1024618148803711,0.1276023387908935,0.0251405239105224,0.0887835025787353,0.1090548038482666,0.0202713012695312,0.1001381874084472,0.1221671104431152,0.0220289230346679,0.0924944877624511,0.1841020584106445,0.0916075706481933,0.0903956890106201
0.1103935241699218,0.220038890838623,0.1096453666687011,0.0855836868286132,0.0958907604217529,0.0103070735931396,0.1021783351898193,0.1399524211883545,0.0377740859985351,0.0656585693359375,0.4138801097869873,0.3482215404510498,0.0869910717010498,0.266608715057373,0.1796176433563232,0.1898529529571533,0.2245285511016845,0.0346755981445312,0.132901906967163,0.1348912715911865,0.0019893646240234,0.0745425224304199,0.0979971885681152,0.0234546661376953,0.1057379245758056,0.1251187324523925,0.0193808078765869,0.0764451026916503,0.1333894729614257,0.0569443702697753,0.0960440635681152
0.128852367401123,0.1786766052246093,0.0498242378234863,0.1159768104553222,0.1239910125732421,0.0080142021179199,0.0862531661987304,0.0983386039733886,0.0120854377746582,0.0750753879547119,0.1836278438568115,0.1085524559020996,0.0811860561370849,0.2945632934570312,0.2133772373199463,0.1978957653045654,0.2421448230743408,0.0442490577697753,0.1097848415374755,0.1540338993072509,0.1278173923492431,0.102107286453247,0.1101019382476806,0.0079946517944335,0.0951945781707763,0.1193001270294189,0.0241055488586425,0.08345627784729,0.1290061473846435,0.0455498695373535,0.1064159870147705
0.0953898429870605,0.1974570751190185,0.102067232131958,0.1023488044738769,0.1043593883514404,0.0020105838775634,0.0833995342254638,0.101994514465332,0.0185949802398681,0.1097397804260253,0.5232765674591064,0.413536787033081,0.1030712127685546,0.2742037773132324,0.1711325645446777,0.1895906925201416,0.2283058166503906,0.038715124130249,0.1155638694763183,0.1175208091735839,0.0019569396972656,0.0975508689880371,0.1004869937896728,0.0029361248016357,0.1071598529815673,0.1182737350463867,0.0111138820648193,0.1073548793792724,0.1436371803283691,0.0362823009490966,0.1221189498901367
0.1162567138671875,0.2448492050170898,0.1285924911499023,0.0929574966430664,0.1102645397186279,0.0173070430755615,0.0805158615112304,0.1195259094238281,0.0390100479125976,0.075411319732666,0.2312731742858886,0.1558618545532226,0.093085765838623,0.3117494583129883,0.2186636924743652,0.1666071414947509,0.2073218822479248,0.0407147407531738,0.1274209022521972,0.1384902000427246,0.0110692977905273,0.0883655548095703,0.0994348526000976,0.0996317863464355,0.1142690181732177,0.1758201122283935,0.0615510940551757,0.0770001411437988,0.1580424308776855,0.0810422897338867,0.1066882610321044
0.1266627311706543,0.2176239490509033,0.090961217880249,0.09513521194458,0.100348949432373,0.0052137374877929,0.0777218341827392,0.0934963226318359,0.0157744884490966,0.0890004634857177,0.2377259731292724,0.1487255096435547,0.0938818454742431,0.3485786914825439,0.2546968460083008,0.1951136589050293,0.238910436630249,0.0437967777252197,0.0935571193695068,0.1011962890625,0.0076391696929931,0.1046540737152099,0.1345617771148681,0.0299077033996582,0.1136105060577392,0.2940945625305176,0.1804840564727783,0.1267843246459961,0.1851048469543457,0.0583205223083496,0.079277753829956
0.1143782138824462,0.4262268543243408,0.3118486404418945,0.0650644302368164,0.3769130706787109,0.0801043510437011,0.0901691913604736,0.091590404510498,0.0014212131500244,0.0818803310394287,0.2033870220184326,0.1215066909790039,0.0751121044158935,0.3360400199890136,0.2609279155731201,0.2282896041870117,0.3280694484710693,0.0997798442840576,0.1039023399353027,0.1231238842010498,0.019221544265747,0.0883841514587402,0.1011772155761718,0.0127930641174316,0.1127920150756836,0.1316986083984375,0.0189065933227539,0.1017096042633056,0.1338286399841308,0.0321190357208251,0.0979797840118408
0.0999939441680908,0.2238805294036865,0.1238865852355957,0.0913047790527343,0.1018474102020263,0.0105426311492919,0.0761475563049316,0.092552900314331,0.0164053440093994,0.0819172859191894,0.1918034553527832,0.1098861694335937,0.0798830986022949,0.3864426612854004,0.3065595626831054,0.1962418556213379,0.3090882301330566,0.1128463745117187,0.101158857345581,0.2140052318572998,0.1248149871826171,0.1136369705200195,0.1233890056610107,0.0097520351409912,0.1256492137908935,0.1276257038116455,0.0019764900207519,0.0876376628875732,0.167825698852539,0.0801880359649658,0.0948925018310546
0.1016707420349121,0.2761554718017578,0.1744847297668457,0.0905754566192627,0.1112258434295654,0.0206503868103027,0.0744390487670898,0.1059432029724121,0.0315041542053222,0.0807278156280517,0.1947722434997558,0.1140444278717041,0.0859649181365966,0.4006533622741699,0.3146884441375732,0.1557888984680175,0.1878511905670166,0.032062292098999,0.1151857376098632,0.1308107376098632,0.015625,0.0899152755737304,0.0899152755737304,0.0,0.1163492202758789,0.1163492202758789,0.0,0.0807142257690429,0.1440982818603515,0.0633840560913086,0.1008901596069336
0.1491336822509765,0.4982178211212158,0.3490841388702392,0.0924439430236816,0.1016492843627929,0.0092053413391113,0.0747618675231933,0.0821361541748046,0.0073742866516113,0.0809259414672851,0.1912882328033447,0.1103622913360595,0.1038758754730224,0.306178331375122,0.2023024559020996,0.1594269275665283,0.2031168937683105,0.0436899662017822,0.1170897483825683,0.1210913658142089,0.0040016174316406,0.0793483257293701,0.0833499431610107,0.0999112129211425,0.0972416400909423,0.1784672737121582,0.0812256336212158,0.0897951126098632,0.2693729400634765,0.1795778274536132,0.0858192443847656
0.1166853904724121,0.1715674400329589,0.0548820495605468,0.1026127338409423,0.1311728954315185,0.0285601615905761,0.0890073776245117,0.1224360466003418,0.03342866897583,0.0682110786437988,0.4108483791351318,0.342637300491333,0.0976917743682861,0.3598344326019287,0.2621426582336426,0.1846928596496582,0.2002170085906982,0.01552414894104,0.1216039657592773,0.1367583274841308,0.0151543617248535,0.0761587619781494,0.0913131237030029,0.0871291160583496,0.0909614562988281,0.1704771518707275,0.0795156955718994,0.0611758232116699,0.107417345046997,0.0462415218353271,0.0853562355041503
0.1102724075317382,0.262481689453125,0.1522092819213867,0.0609056949615478,0.2131149768829345,0.097031831741333,0.1004137992858886,0.1034374237060546,0.003023624420166,0.0702204704284668,0.1957037448883056,0.1254832744598388,0.1041767597198486,0.3272163867950439,0.2230396270751953,0.1579315662384033,0.1674518585205078,0.0095202922821044,0.1098072528839111,0.1418125629425048,0.0320053100585937,0.0786190032958984,0.1106243133544921,0.1065893173217773,0.0884854793548584,0.1602613925933838,0.0717759132385253,0.1001203060150146,0.2015564441680908,0.1014361381530761,0.0673308372497558
0.0941743850708007,0.6440694332122803,0.5498950481414795,0.0798118114471435,0.629706859588623,0.093846321105957,0.0759017467498779,0.0804462432861328,0.0045444965362548,0.0656988620758056,0.2709336280822754,0.2052347660064697,0.0860788822174072,0.2834658622741699,0.1973869800567627,0.1723933219909668,0.1885175704956054,0.0161242485046386,0.0983803272247314,0.1293878555297851,0.0310075283050537,0.098419189453125,0.1294267177581787,0.1140480041503906,0.0961129665374755,0.1757400035858154,0.0796270370483398,0.1014537811279296,0.3064508438110351,0.2049970626831054,0.0966672897338867
0.1199188232421875,0.2590887546539306,0.1391699314117431,0.1132323741912841,0.2524023056030273,0.1132323741912841,0.0804781913757324,0.0804781913757324,0.0,0.0891783237457275,0.2004156112670898,0.1112372875213623,0.0899293422698974,0.3229985237121582,0.2330691814422607,0.1865525245666504,0.2183337211608886,0.0317811965942382,0.1140015125274658,0.129530668258667,0.0155291557312011,0.0987300872802734,0.1112506389617919,0.0125205516815185,0.087839126586914,0.1341276168823242,0.0462884902954101,0.0971777439117431,0.1697680950164795,0.0725903511047363,0.0928540229797363
0.0668284893035888,0.2787961959838867,0.2119677066802978,0.1042010784149169,0.3161687850952148,0.1218969821929931,0.0546228885650634,0.102745771408081,0.0481228828430175,0.0586683750152587,0.2769913673400879,0.2183229923248291,0.0898633003234863,0.4035418033599853,0.313678503036499,0.2190485000610351,0.2426934242248535,0.0236449241638183,0.0904326438903808,0.127244234085083,0.0368115901947021,0.1179366111755371,0.1250097751617431,0.007073163986206,0.0937538146972656,0.1447832584381103,0.0510294437408447,0.1031031608581543,0.2110176086425781,0.1079144477844238,0.0688340663909912
0.0835771560668945,0.2835371494293213,0.1999599933624267,0.0881385803222656,0.0987489223480224,0.0106103420257568,0.0775022506713867,0.0871219635009765,0.0096197128295898,0.1081354618072509,0.3083369731903076,0.2002015113830566,0.1030564308166503,0.3393402099609375,0.2362837791442871,0.20839524269104,0.2306616306304931,0.0222663879394531,0.1039226055145263,0.1576941013336181,0.0537714958190918,0.0619268417358398,0.0803267955780029,0.018399953842163,0.0901153087615966,0.205575942993164,0.1154606342315673,0.0914456844329834,0.2031810283660888,0.1117353439331054,0.1006538867950439
0.0805306434631347,0.3151369094848633,0.2346062660217285,0.1003909111022949,0.3349971771240234,0.114419937133789,0.0766317844390869,0.1146752834320068,0.0380434989929199,0.084071397781372,0.2146944999694824,0.1306231021881103,0.0891385078430175,0.3594484329223633,0.2703099250793457,0.2232747077941894,0.3381650447845459,0.1148903369903564,0.0904843807220459,0.1007869243621826,0.0103025436401367,0.1014289855957031,0.1224327087402343,0.0210037231445312,0.1225192546844482,0.2002708911895752,0.0777516365051269,0.0881416797637939,0.2024216651916504,0.1142799854278564,0.0892598628997802
0.092505931854248,0.2849740982055664,0.1924681663513183,0.1002411842346191,0.1158978939056396,0.0156567096710205,0.0792720317840576,0.0874567031860351,0.0081846714019775,0.0708773136138916,0.2466151714324951,0.1757378578186035,0.1009161472320556,0.496882677078247,0.3959665298461914,0.1790544986724853,0.2942383289337158,0.1151838302612304,0.0782711505889892,0.1934549808502197,0.0940499305725097,0.1189408302307128,0.1319584846496582,0.0130176544189453,0.0880506038665771,0.1354174613952636,0.0473668575286865,0.084653615951538,0.1641719341278076,0.0795183181762695,0.0896010398864746
0.0669877529144287,0.2136778831481933,0.1466901302337646,0.1122312545776367,0.2589213848114013,0.1282169818878173,0.066321849822998,0.1151371002197265,0.0488152503967285,0.0815768241882324,0.2109804153442382,0.1294035911560058,0.0997202396392822,0.3176131248474121,0.2178928852081298,0.1942570209503173,0.2417640686035156,0.0475070476531982,0.1340632438659668,0.1980993747711181,0.0640361309051513,0.1214680671691894,0.1855041980743408,0.1370825767517089,0.1150262355804443,0.179534912109375,0.0645086765289306,0.1134095191955566,0.2880971431732178,0.1746876239776611,0.1133046150207519
0.0824904441833496,0.4560503959655761,0.3735599517822265,0.0781652927398681,0.4517252445220947,0.120448350906372,0.0924549102783203,0.1006174087524414,0.008162498474121,0.0787734985351562,0.2105083465576172,0.1317348480224609,0.1121020317077636,0.3320229053497314,0.2199208736419677,0.2096624374389648,0.317598819732666,0.1079363822937011,0.1005942821502685,0.2085306644439697,0.1143536567687988,0.110680341720581,0.1392958164215088,0.0286154747009277,0.0981960296630859,0.1210346221923828,0.0228385925292968,0.0909173488616943,0.2030284404754638,0.1121110916137695,0.0818028450012207
0.0771496295928955,0.1899139881134033,0.1127643585205078,0.1038751602172851,0.1496584415435791,0.0457832813262939,0.0759615898132324,0.0931479930877685,0.0171864032745361,0.0892441272735595,0.2325830459594726,0.143338918685913,0.0921053886413574,0.3102209568023681,0.2181155681610107,0.1902883052825927,0.2382194995880127,0.0479311943054199,0.1093850135803222,0.1251940727233886,0.0158090591430664,0.0940454006195068,0.110187292098999,0.0161418914794921,0.1042268276214599,0.1395268440246582,0.0353000164031982,0.0847675800323486,0.3791227340698242,0.2943551540374756,0.1097376346588134
0.0824451446533203,0.277768611907959,0.1953234672546386,0.0861825942993164,0.2815060615539551,0.0982189178466796,0.0751018524169921,0.0900304317474365,0.0149285793304443,0.0871987342834472,0.2016029357910156,0.1144042015075683,0.0816593170166015,0.3065845966339111,0.2249252796173095,0.1752493381500244,0.2872288227081299,0.1119794845581054,0.0855636596679687,0.1975431442260742,0.1100645065307617,0.1361544132232666,0.1494801044464111,0.0133256912231445,0.0891003608703613,0.138167142868042,0.0490667819976806,0.0935711860656738,0.3285970687866211,0.2350258827209472,0.0741186141967773
0.090301513671875,0.2911763191223144,0.2008748054504394,0.1026875972747802,0.1036834716796875,0.0009958744049072,0.0805377960205078,0.0975494384765625,0.0170116424560546,0.1247224807739257,0.45479416847229,0.3300716876983642,0.1079852581024169,0.5578975677490234,0.4499123096466064,0.2265436649322509,0.2974474430084228,0.0709037780761718,0.1222262382507324,0.1222262382507324,0.0,0.0770766735076904,0.0770766735076904,0.1090219020843505,0.1042413711547851,0.1952033042907714,0.0909619331359863,0.1251518726348877,0.2434978485107422,0.1183459758758544,0.1005334854125976
0.1014544963836669,0.2155776023864746,0.1141231060028076,0.1168324947357177,0.1358871459960937,0.0190546512603759,0.092508316040039,0.114854097366333,0.0223457813262939,0.0760092735290527,0.1962738037109375,0.1202645301818847,0.0863683223724365,0.3527884483337402,0.2664201259613037,0.1688153743743896,0.2096965312957763,0.0408811569213867,0.077843427658081,0.1502466201782226,0.0724031925201416,0.0961499214172363,0.1198360919952392,0.0236861705780029,0.1018729209899902,0.222100019454956,0.1202270984649658,0.1148548126220703,0.3496747016906738,0.2348198890686035,0.1010427474975586
0.0509314537048339,0.248162031173706,0.197230577468872,0.0804681777954101,0.2776987552642822,0.110865831375122,0.0809330940246582,0.0893750190734863,0.0084419250488281,0.0901286602020263,0.2438728809356689,0.1537442207336425,0.0879387855529785,0.3212573528289795,0.2333185672760009,0.2212414741516113,0.2668297290802002,0.0455882549285888,0.1099476814270019,0.1209838390350341,0.0110361576080322,0.1142740249633789,0.1253101825714111,0.125615119934082,0.1015396118164062,0.1482596397399902,0.0467200279235839,0.0938050746917724,0.2294282913208007,0.1356232166290283,0.0809752941131591
0.0823254585266113,0.2170062065124511,0.1346807479858398,0.0904369354248046,0.09759521484375,0.0071582794189453,0.092503547668457,0.1435649394989013,0.0510613918304443,0.059340476989746,0.2262475490570068,0.1669070720672607,0.0892801284790039,0.2797112464904785,0.1904311180114746,0.2042067050933838,0.3154940605163574,0.1112873554229736,0.1127150058746337,0.1199827194213867,0.0072677135467529,0.1011359691619873,0.1429297924041748,0.0417938232421875,0.1020829677581787,0.1309702396392822,0.0288872718811035,0.0730302333831787,0.2882006168365478,0.2151703834533691,0.0927205085754394
